geoID,name,tax_rate
39017,"Butler County, Ohio",0.012387
39019,"Carroll County, Ohio",0.009673
39021,"Champaign County, Ohio",0.010403
39023,"Clark County, Ohio",0.012463
39025,"Clermont County, Ohio",0.012789
39027,"Clinton County, Ohio",0.009419
39029,"Columbiana County, Ohio",0.010697
39031,"Coshocton County, Ohio",0.009684
39033,"Crawford County, Ohio",0.012209
39035,"Cuyahoga County, Ohio",0.020846
39037,"Darke County, Ohio",0.009296
39039,"Defiance County, Ohio",0.011173
39041,"Delaware County, Ohio",0.016439
39043,"Erie County, Ohio",0.01267
39045,"Fairfield County, Ohio",0.011473
39047,"Fayette County, Ohio",0.009624
39049,"Franklin County, Ohio",0.015469
39051,"Fulton County, Ohio",0.013341
39053,"Gallia County, Ohio",0.010007
39055,"Geauga County, Ohio",0.014857
39057,"Greene County, Ohio",0.016895
39059,"Guernsey County, Ohio",0.01013
39061,"Hamilton County, Ohio",0.015335
39063,"Hancock County, Ohio",0.010005
39065,"Hardin County, Ohio",0.011224
39067,"Harrison County, Ohio",0.01039
39069,"Henry County, Ohio",0.011771
39071,"Highland County, Ohio",0.009395
39073,"Hocking County, Ohio",0.010145
39075,"Holmes County, Ohio",0.011128
39077,"Huron County, Ohio",0.010472
39079,"Jackson County, Ohio",0.009537
39081,"Jefferson County, Ohio",0.010116
39083,"Knox County, Ohio",0.010742
39085,"Lake County, Ohio",0.017034
39087,"Lawrence County, Ohio",0.008798
39089,"Licking County, Ohio",0.012565
39091,"Logan County, Ohio",0.010456
39093,"Lorain County, Ohio",0.01444
39095,"Lucas County, Ohio",0.017461
39097,"Madison County, Ohio",0.010532
39099,"Mahoning County, Ohio",0.013997
39101,"Marion County, Ohio",0.009795
39103,"Medina County, Ohio",0.012866
39105,"Meigs County, Ohio",0.00985
39107,"Mercer County, Ohio",0.010781
39109,"Miami County, Ohio",0.010067
39111,"Monroe County, Ohio",0.008697
39113,"Montgomery County, Ohio",0.017772
39115,"Morgan County, Ohio",0.009061
39117,"Morrow County, Ohio",0.010996
39119,"Muskingum County, Ohio",0.009459
39121,"Noble County, Ohio",0.00789
39123,"Ottawa County, Ohio",0.010867
39125,"Paulding County, Ohio",0.010899
39127,"Perry County, Ohio",0.009288
39129,"Pickaway County, Ohio",0.010344
39131,"Pike County, Ohio",0.008545
39133,"Portage County, Ohio",0.01296
39135,"Preble County, Ohio",0.01076
39137,"Putnam County, Ohio",0.00976
39139,"Richland County, Ohio",0.012883
39141,"Ross County, Ohio",0.00995
39143,"Sandusky County, Ohio",0.01063
39145,"Scioto County, Ohio",0.010711
39147,"Seneca County, Ohio",0.010932
39149,"Shelby County, Ohio",0.010084
39151,"Stark County, Ohio",0.01318
39153,"Summit County, Ohio",0.015422
39155,"Trumbull County, Ohio",0.014098
39157,"Tuscarawas County, Ohio",0.010803
39159,"Union County, Ohio",0.012547
39161,"Van Wert County, Ohio",0.009665
39163,"Vinton County, Ohio",0.010873
39165,"Warren County, Ohio",0.012749
39167,"Washington County, Ohio",0.009563
39169,"Wayne County, Ohio",0.012009
39171,"Williams County, Ohio",0.0116
39173,"Wood County, Ohio",0.013577
39175,"Wyandot County, Ohio",0.008884
40001,"Adair County, Oklahoma",0.004753
40003,"Alfalfa County, Oklahoma",0.006301
40005,"Atoka County, Oklahoma",0.005558
40007,"Beaver County, Oklahoma",0.007608
40009,"Beckham County, Oklahoma",0.00792
40011,"Blaine County, Oklahoma",0.005563
40013,"Bryan County, Oklahoma",0.006353
40015,"Caddo County, Oklahoma",0.005705
40017,"Canadian County, Oklahoma",0.009809
40019,"Carter County, Oklahoma",0.00772
40021,"Cherokee County, Oklahoma",0.005646
40023,"Choctaw County, Oklahoma",0.004194
40025,"Cimarron County, Oklahoma",0.004085
40027,"Cleveland County, Oklahoma",0.010269
40029,"Coal County, Oklahoma",0.005838
40031,"Comanche County, Oklahoma",0.008983
40033,"Cotton County, Oklahoma",0.00629
40035,"Craig County, Oklahoma",0.005831
40037,"Creek County, Oklahoma",0.007379
40039,"Custer County, Oklahoma",0.006763
40041,"Delaware County, Oklahoma",0.005888
40043,"Dewey County, Oklahoma",0.006032
40045,"Ellis County, Oklahoma",0.007478
40047,"Garfield County, Oklahoma",0.008885
40049,"Garvin County, Oklahoma",0.005656
40051,"Grady County, Oklahoma",0.00703
40053,"Grant County, Oklahoma",0.006038
40055,"Greer County, Oklahoma",0.005695
40057,"Harmon County, Oklahoma",0.006975
40059,"Harper County, Oklahoma",0.006677
40061,"Haskell County, Oklahoma",0.004554
40063,"Hughes County, Oklahoma",0.006112
40065,"Jackson County, Oklahoma",0.006331
40067,"Jefferson County, Oklahoma",0.006606
40069,"Johnston County, Oklahoma",0.005547
40071,"Kay County, Oklahoma",0.006841
40073,"Kingfisher County, Oklahoma",0.005518
40075,"Kiowa County, Oklahoma",0.005725
40077,"Latimer County, Oklahoma",0.00515
40079,"Le Flore County, Oklahoma",0.00653
40081,"Lincoln County, Oklahoma",0.005349
40083,"Logan County, Oklahoma",0.007627
40085,"Love County, Oklahoma",0.006364
40087,"McClain County, Oklahoma",0.007986
40089,"McCurtain County, Oklahoma",0.004005
40091,"McIntosh County, Oklahoma",0.005869
40093,"Major County, Oklahoma",0.006147
40095,"Marshall County, Oklahoma",0.005898
40097,"Mayes County, Oklahoma",0.006707
40099,"Murray County, Oklahoma",0.004293
40101,"Muskogee County, Oklahoma",0.007003
40103,"Noble County, Oklahoma",0.008029
40105,"Nowata County, Oklahoma",0.007055
40107,"Okfuskee County, Oklahoma",0.004982
40109,"Oklahoma County, Oklahoma",0.009841
40111,"Okmulgee County, Oklahoma",0.006876
40113,"Osage County, Oklahoma",0.007272
40115,"Ottawa County, Oklahoma",0.006194
40117,"Pawnee County, Oklahoma",0.006945
40119,"Payne County, Oklahoma",0.008654
40121,"Pittsburg County, Oklahoma",0.005167
40123,"Pontotoc County, Oklahoma",0.006258
40125,"Pottawatomie County, Oklahoma",0.006506
40127,"Pushmataha County, Oklahoma",0.004135
40129,"Roger Mills County, Oklahoma",0.00479
40131,"Rogers County, Oklahoma",0.007826
40133,"Seminole County, Oklahoma",0.006053
40135,"Sequoyah County, Oklahoma",0.005671
40137,"Stephens County, Oklahoma",0.007113
40139,"Texas County, Oklahoma",0.006909
40141,"Tillman County, Oklahoma",0.006634
40143,"Tulsa County, Oklahoma",0.010122
40145,"Wagoner County, Oklahoma",0.008116
40147,"Washington County, Oklahoma",0.009354
40149,"Washita County, Oklahoma",0.005419
40151,"Woods County, Oklahoma",0.005152
40153,"Woodward County, Oklahoma",0.006208
41001,"Baker County, Oregon",0.008817
41003,"Benton County, Oregon",0.009784
41005,"Clackamas County, Oregon",0.00874
41007,"Clatsop County, Oregon",0.007044
41009,"Columbia County, Oregon",0.007547
41011,"Coos County, Oregon",0.007408
41013,"Crook County, Oregon",0.006386
41015,"Curry County, Oregon",0.005312
41017,"Deschutes County, Oregon",0.006158
41019,"Douglas County, Oregon",0.0066
41021,"Gilliam County, Oregon",0.010082
41023,"Grant County, Oregon",0.00761
41025,"Harney County, Oregon",0.00968
41027,"Hood River County, Oregon",0.005881
41029,"Jackson County, Oregon",0.007576
41031,"Jefferson County, Oregon",0.007388
41033,"Josephine County, Oregon",0.005281
41035,"Klamath County, Oregon",0.006781
41037,"Lake County, Oregon",0.006413
41039,"Lane County, Oregon",0.008633
41041,"Lincoln County, Oregon",0.00836
41043,"Linn County, Oregon",0.009083
41045,"Malheur County, Oregon",0.008129
41047,"Marion County, Oregon",0.008823
41049,"Morrow County, Oregon",0.008203
41051,"Multnomah County, Oregon",0.009585
41053,"Polk County, Oregon",0.008424
41055,"Sherman County, Oregon",0.006947
41057,"Tillamook County, Oregon",0.005994
41059,"Umatilla County, Oregon",0.009895
41061,"Union County, Oregon",0.008856
41063,"Wallowa County, Oregon",0.005843
41065,"Wasco County, Oregon",0.008373
41067,"Washington County, Oregon",0.008688
41069,"Wheeler County, Oregon",0.007274
41071,"Yamhill County, Oregon",0.007495
42001,"Adams County, Pennsylvania",0.013936
42003,"Allegheny County, Pennsylvania",0.015685
42005,"Armstrong County, Pennsylvania",0.014867
42007,"Beaver County, Pennsylvania",0.014404
42009,"Bedford County, Pennsylvania",0.008115
42011,"Berks County, Pennsylvania",0.01768
42013,"Blair County, Pennsylvania",0.010919
42015,"Bradford County, Pennsylvania",0.011574
42017,"Bucks County, Pennsylvania",0.013832
42019,"Butler County, Pennsylvania",0.010704
42021,"Cambria County, Pennsylvania",0.01283
42023,"Cameron County, Pennsylvania",0.016667
42025,"Carbon County, Pennsylvania",0.015044
42027,"Centre County, Pennsylvania",0.010652
42029,"Chester County, Pennsylvania",0.013406
42031,"Clarion County, Pennsylvania",0.009711
42033,"Clearfield County, Pennsylvania",0.011904
42035,"Clinton County, Pennsylvania",0.011429
42037,"Columbia County, Pennsylvania",0.011376
42039,"Crawford County, Pennsylvania",0.014637
42041,"Cumberland County, Pennsylvania",0.012142
42043,"Dauphin County, Pennsylvania",0.014265
42045,"Delaware County, Pennsylvania",0.019845
42047,"Elk County, Pennsylvania",0.01311
42049,"Erie County, Pennsylvania",0.016248
42051,"Fayette County, Pennsylvania",0.011946
42053,"Forest County, Pennsylvania",0.010384
42055,"Franklin County, Pennsylvania",0.011147
42057,"Fulton County, Pennsylvania",0.010282
42059,"Greene County, Pennsylvania",0.012948
42061,"Huntingdon County, Pennsylvania",0.00914
42063,"Indiana County, Pennsylvania",0.015619
42065,"Jefferson County, Pennsylvania",0.011137
42067,"Juniata County, Pennsylvania",0.010504
42069,"Lackawanna County, Pennsylvania",0.015324
42071,"Lancaster County, Pennsylvania",0.014105
42073,"Lawrence County, Pennsylvania",0.014506
42075,"Lebanon County, Pennsylvania",0.01399
42077,"Lehigh County, Pennsylvania",0.016628
42079,"Luzerne County, Pennsylvania",0.015299
42081,"Lycoming County, Pennsylvania",0.013533
42083,"McKean County, Pennsylvania",0.016363
42085,"Mercer County, Pennsylvania",0.01265
42087,"Mifflin County, Pennsylvania",0.015584
42089,"Monroe County, Pennsylvania",0.018387
42091,"Montgomery County, Pennsylvania",0.014091
42093,"Montour County, Pennsylvania",0.0103
42095,"Northampton County, Pennsylvania",0.016526
42097,"Northumberland County, Pennsylvania",0.011728
42099,"Perry County, Pennsylvania",0.012455
42101,"Philadelphia County, Pennsylvania",0.008399
42103,"Pike County, Pennsylvania",0.013958
42105,"Potter County, Pennsylvania",0.012777
42107,"Schuylkill County, Pennsylvania",0.015292
42109,"Snyder County, Pennsylvania",0.011689
42111,"Somerset County, Pennsylvania",0.011095
42113,"Sullivan County, Pennsylvania",0.01051
42115,"Susquehanna County, Pennsylvania",0.01148
42117,"Tioga County, Pennsylvania",0.011892
42119,"Union County, Pennsylvania",0.011965
42121,"Venango County, Pennsylvania",0.013179
42123,"Warren County, Pennsylvania",0.013908
42125,"Washington County, Pennsylvania",0.011083
42127,"Wayne County, Pennsylvania",0.012629
42129,"Westmoreland County, Pennsylvania",0.012807
42131,"Wyoming County, Pennsylvania",0.013439
42133,"York County, Pennsylvania",0.016796
44001,"Bristol County, Rhode Island",0.013853
44003,"Kent County, Rhode Island",0.014684
44005,"Newport County, Rhode Island",0.00955
44007,"Providence County, Rhode Island",0.013745
44009,"Washington County, Rhode Island",0.010545
45001,"Abbeville County, South Carolina",0.004871
45003,"Aiken County, South Carolina",0.004321
45005,"Allendale County, South Carolina",0.008799
45007,"Anderson County, South Carolina",0.004635
45009,"Bamberg County, South Carolina",0.008292
45011,"Barnwell County, South Carolina",0.007377
45013,"Beaufort County, South Carolina",0.004961
45015,"Berkeley County, South Carolina",0.004791
45017,"Calhoun County, South Carolina",0.004234
45019,"Charleston County, South Carolina",0.004135
45021,"Cherokee County, South Carolina",0.004364
45023,"Chester County, South Carolina",0.005883
45025,"Chesterfield County, South Carolina",0.004615
45027,"Clarendon County, South Carolina",0.005757
45029,"Colleton County, South Carolina",0.006052
45031,"Darlington County, South Carolina",0.004272
45033,"Dillon County, South Carolina",0.005036
45035,"Dorchester County, South Carolina",0.005808
45037,"Edgefield County, South Carolina",0.004514
45039,"Fairfield County, South Carolina",0.00529
45041,"Florence County, South Carolina",0.004375
45043,"Georgetown County, South Carolina",0.004258
45045,"Greenville County, South Carolina",0.005276
45047,"Greenwood County, South Carolina",0.005847
45049,"Hampton County, South Carolina",0.008066
45051,"Horry County, South Carolina",0.003374
45053,"Jasper County, South Carolina",0.005531
45055,"Kershaw County, South Carolina",0.004883
45057,"Lancaster County, South Carolina",0.004988
45059,"Laurens County, South Carolina",0.004384
45061,"Lee County, South Carolina",0.005682
45063,"Lexington County, South Carolina",0.005218
45065,"McCormick County, South Carolina",0.006377
45067,"Marion County, South Carolina",0.004574
45069,"Marlboro County, South Carolina",0.006376
45071,"Newberry County, South Carolina",0.00689
45073,"Oconee County, South Carolina",0.003941
45075,"Orangeburg County, South Carolina",0.0066
45077,"Pickens County, South Carolina",0.003801
45079,"Richland County, South Carolina",0.006998
45081,"Saluda County, South Carolina",0.005682
45083,"Spartanburg County, South Carolina",0.005634
45085,"Sumter County, South Carolina",0.005392
45087,"Union County, South Carolina",0.00558
45089,"Williamsburg County, South Carolina",0.006625
45091,"York County, South Carolina",0.004964
46003,"Aurora County, South Dakota",0.010798
46005,"Beadle County, South Dakota",0.010533
46007,"Bennett County, South Dakota",0.010274
46009,"Bon Homme County, South Dakota",0.012461
46011,"Brookings County, South Dakota",0.011348
46013,"Brown County, South Dakota",0.011992
46015,"Brule County, South Dakota",0.008487
46017,"Buffalo County, South Dakota",0.007806
46019,"Butte County, South Dakota",0.010578
46021,"Campbell County, South Dakota",0.014403
46023,"Charles Mix County, South Dakota",0.010774
46025,"Clark County, South Dakota",0.00981
46027,"Clay County, South Dakota",0.01298
46029,"Codington County, South Dakota",0.010596
46031,"Corson County, South Dakota",0.013374
46033,"Custer County, South Dakota",0.00779
46035,"Davison County, South Dakota",0.012426
46037,"Day County, South Dakota",0.010303
46039,"Deuel County, South Dakota",0.008201
46041,"Dewey County, South Dakota",0.013382
46043,"Douglas County, South Dakota",0.011728
46045,"Edmunds County, South Dakota",0.008661
46047,"Fall River County, South Dakota",0.010641
46049,"Faulk County, South Dakota",0.007623
46051,"Grant County, South Dakota",0.008512
46053,"Gregory County, South Dakota",0.011
46055,"Haakon County, South Dakota",0.008466
46057,"Hamlin County, South Dakota",0.0109
46059,"Hand County, South Dakota",0.009027
46061,"Hanson County, South Dakota",0.010255
46063,"Harding County, South Dakota",0.009335
46065,"Hughes County, South Dakota",0.011425
46067,"Hutchinson County, South Dakota",0.011171
46069,"Hyde County, South Dakota",0.012268
46071,"Jackson County, South Dakota",
46073,"Jerauld County, South Dakota",0.009543
46075,"Jones County, South Dakota",0.011588
46077,"Kingsbury County, South Dakota",0.00995
46079,"Lake County, South Dakota",0.010662
46081,"Lawrence County, South Dakota",0.008594
46083,"Lincoln County, South Dakota",0.011815
46085,"Lyman County, South Dakota",0.010102
46087,"McCook County, South Dakota",0.009816
46089,"McPherson County, South Dakota",0.015536
46091,"Marshall County, South Dakota",0.009076
46093,"Meade County, South Dakota",0.010335
46095,"Mellette County, South Dakota",0.015286
46097,"Miner County, South Dakota",0.011078
46099,"Minnehaha County, South Dakota",0.01159
46101,"Moody County, South Dakota",0.010814
46102,"Oglala Lakota County, South Dakota",0.004364
46103,"Pennington County, South Dakota",0.011276
46105,"Perkins County, South Dakota",0.013267
46107,"Potter County, South Dakota",0.01371
46109,"Roberts County, South Dakota",0.010496
46111,"Sanborn County, South Dakota",0.012635
46115,"Spink County, South Dakota",0.013109
46117,"Stanley County, South Dakota",0.014261
46119,"Sully County, South Dakota",0.008541
46121,"Todd County, South Dakota",0.022257
46123,"Tripp County, South Dakota",0.009023
46125,"Turner County, South Dakota",0.010412
46127,"Union County, South Dakota",0.011121
46129,"Walworth County, South Dakota",0.014354
46135,"Yankton County, South Dakota",0.011273
46137,"Ziebach County, South Dakota",0.005851
47001,"Anderson County, Tennessee",0.006177
47003,"Bedford County, Tennessee",0.00499
47005,"Benton County, Tennessee",0.00581
47007,"Bledsoe County, Tennessee",0.004057
47009,"Blount County, Tennessee",0.005031
47011,"Bradley County, Tennessee",0.005087
47013,"Campbell County, Tennessee",0.003841
47015,"Cannon County, Tennessee",0.004793
47017,"Carroll County, Tennessee",0.006626
47019,"Carter County, Tennessee",0.005299
47021,"Cheatham County, Tennessee",0.005075
47023,"Chester County, Tennessee",0.005393
47025,"Claiborne County, Tennessee",0.004919
47027,"Clay County, Tennessee",0.006143
47029,"Cocke County, Tennessee",0.006425
47031,"Coffee County, Tennessee",0.006062
47033,"Crockett County, Tennessee",0.00645
47035,"Cumberland County, Tennessee",0.003066
47037,"Davidson County, Tennessee",0.006182
47039,"Decatur County, Tennessee",0.004884
47041,"DeKalb County, Tennessee",0.003616
47043,"Dickson County, Tennessee",0.00502
47045,"Dyer County, Tennessee",0.006056
47047,"Fayette County, Tennessee",0.003456
47049,"Fentress County, Tennessee",0.003419
47051,"Franklin County, Tennessee",0.005647
47053,"Gibson County, Tennessee",0.006787
47055,"Giles County, Tennessee",0.004669
47057,"Grainger County, Tennessee",0.005064
47059,"Greene County, Tennessee",0.004308
47061,"Grundy County, Tennessee",0.00422
47063,"Hamblen County, Tennessee",0.004571
47065,"Hamilton County, Tennessee",0.006693
47067,"Hancock County, Tennessee",0.004517
47069,"Hardeman County, Tennessee",0.006524
47071,"Hardin County, Tennessee",0.004325
47073,"Hawkins County, Tennessee",0.005632
47075,"Haywood County, Tennessee",0.00714
47077,"Henderson County, Tennessee",0.004692
47079,"Henry County, Tennessee",0.004821
47081,"Hickman County, Tennessee",0.005672
47083,"Houston County, Tennessee",0.005736
47085,"Humphreys County, Tennessee",0.004789
47087,"Jackson County, Tennessee",0.004963
47089,"Jefferson County, Tennessee",0.004714
47091,"Johnson County, Tennessee",0.003835
47093,"Knox County, Tennessee",0.004762
47095,"Lake County, Tennessee",0.007084
47097,"Lauderdale County, Tennessee",0.006618
47099,"Lawrence County, Tennessee",0.00532
47101,"Lewis County, Tennessee",0.005038
47103,"Lincoln County, Tennessee",0.004739
47105,"Loudon County, Tennessee",0.003975
47107,"McMinn County, Tennessee",0.003713
47109,"McNairy County, Tennessee",0.003898
47111,"Macon County, Tennessee",0.004062
47113,"Madison County, Tennessee",0.00612
47115,"Marion County, Tennessee",0.004441
47117,"Marshall County, Tennessee",0.005421
47119,"Maury County, Tennessee",0.0048
47121,"Meigs County, Tennessee",0.003919
47123,"Monroe County, Tennessee",0.004442
47125,"Montgomery County, Tennessee",0.00673
47127,"Moore County, Tennessee",0.004828
47129,"Morgan County, Tennessee",0.005813
47131,"Obion County, Tennessee",0.005681
47133,"Overton County, Tennessee",0.003937
47135,"Perry County, Tennessee",0.0058
47137,"Pickett County, Tennessee",0.003736
47139,"Polk County, Tennessee",0.005645
47141,"Putnam County, Tennessee",0.005263
47143,"Rhea County, Tennessee",0.004622
47145,"Roane County, Tennessee",0.00552
47147,"Robertson County, Tennessee",0.005214
47149,"Rutherford County, Tennessee",0.005072
47151,"Scott County, Tennessee",0.005274
47153,"Sequatchie County, Tennessee",0.004527
47155,"Sevier County, Tennessee",0.003141
47157,"Shelby County, Tennessee",0.010344
47159,"Smith County, Tennessee",0.004664
47161,"Stewart County, Tennessee",0.005205
47163,"Sullivan County, Tennessee",0.006316
47165,"Sumner County, Tennessee",0.005341
47167,"Tipton County, Tennessee",0.005261
47169,"Trousdale County, Tennessee",0.004224
47171,"Unicoi County, Tennessee",0.005707
47173,"Union County, Tennessee",0.003865
47175,"Van Buren County, Tennessee",0.003995
47177,"Warren County, Tennessee",0.004468
47179,"Washington County, Tennessee",0.005516
47181,"Wayne County, Tennessee",0.005395
47183,"Weakley County, Tennessee",0.005407
47185,"White County, Tennessee",0.004253
47187,"Williamson County, Tennessee",0.004291
47189,"Wilson County, Tennessee",0.00439
48001,"Anderson County, Texas",0.009735
48003,"Andrews County, Texas",0.013284
48005,"Angelina County, Texas",0.012497
48007,"Aransas County, Texas",0.010139
48009,"Archer County, Texas",0.013217
48011,"Armstrong County, Texas",0.014426
48013,"Atascosa County, Texas",0.013208
48015,"Austin County, Texas",0.012787
48017,"Bailey County, Texas",0.014684
48019,"Bandera County, Texas",0.009396
48021,"Bastrop County, Texas",0.015128
48023,"Baylor County, Texas",0.012465
48025,"Bee County, Texas",0.014212
48027,"Bell County, Texas",0.015418
48029,"Bexar County, Texas",0.018144
48031,"Blanco County, Texas",0.010434
48033,"Borden County, Texas",0.004677
48035,"Bosque County, Texas",0.010076
48037,"Bowie County, Texas",0.012963
48039,"Brazoria County, Texas",0.017453
48041,"Brazos County, Texas",0.016375
48043,"Brewster County, Texas",0.012241
48045,"Briscoe County, Texas",0.010844
48047,"Brooks County, Texas",0.0126
48049,"Brown County, Texas",0.011521
48051,"Burleson County, Texas",0.010437
48053,"Burnet County, Texas",0.011256
48055,"Caldwell County, Texas",0.013316
48057,"Calhoun County, Texas",0.013967
48059,"Callahan County, Texas",0.01096
48061,"Cameron County, Texas",0.016217
48063,"Camp County, Texas",0.01065
48065,"Carson County, Texas",0.01362
48067,"Cass County, Texas",0.010629
48069,"Castro County, Texas",0.011243
48071,"Chambers County, Texas",0.011349
48073,"Cherokee County, Texas",0.012109
48075,"Childress County, Texas",0.014718
48077,"Clay County, Texas",0.013602
48079,"Cochran County, Texas",0.011854
48081,"Coke County, Texas",0.011869
48083,"Coleman County, Texas",0.013684
48085,"Collin County, Texas",0.016604
48087,"Collingsworth County, Texas",0.012712
48089,"Colorado County, Texas",0.010912
48091,"Comal County, Texas",0.012104
48093,"Comanche County, Texas",0.015109
48095,"Concho County, Texas",0.015123
48097,"Cooke County, Texas",0.01244
48099,"Coryell County, Texas",0.014143
48101,"Cottle County, Texas",0.011516
48103,"Crane County, Texas",0.013078
48105,"Crockett County, Texas",0.003329
48107,"Crosby County, Texas",0.017815
48109,"Culberson County, Texas",0.008592
48111,"Dallam County, Texas",0.014698
48113,"Dallas County, Texas",0.016797
48115,"Dawson County, Texas",0.017258
48117,"Deaf Smith County, Texas",0.013707
48119,"Delta County, Texas",0.009746
48121,"Denton County, Texas",0.017211
48123,"DeWitt County, Texas",0.008594
48125,"Dickens County, Texas",0.013662
48127,"Dimmit County, Texas",0.01142
48129,"Donley County, Texas",0.01126
48131,"Duval County, Texas",0.010775
48133,"Eastland County, Texas",0.011923
48135,"Ector County, Texas",0.012798
48137,"Edwards County, Texas",0.010511
48139,"Ellis County, Texas",0.014595
48141,"El Paso County, Texas",0.020861
48143,"Erath County, Texas",0.011258
48145,"Falls County, Texas",0.014687
48147,"Fannin County, Texas",0.011035
48149,"Fayette County, Texas",0.010085
48151,"Fisher County, Texas",0.017049
48153,"Floyd County, Texas",0.010792
48155,"Foard County, Texas",0.011821
48157,"Fort Bend County, Texas",0.019883
48159,"Franklin County, Texas",0.009118
48161,"Freestone County, Texas",0.010371
48163,"Frio County, Texas",0.015904
48165,"Gaines County, Texas",0.014684
48167,"Galveston County, Texas",0.014875
48169,"Garza County, Texas",0.016595
48171,"Gillespie County, Texas",0.010187
48173,"Glasscock County, Texas",0.004642
48175,"Goliad County, Texas",0.01035
48177,"Gonzales County, Texas",0.012266
48179,"Gray County, Texas",0.014293
48181,"Grayson County, Texas",0.012935
48183,"Gregg County, Texas",0.012223
48185,"Grimes County, Texas",0.010944
48187,"Guadalupe County, Texas",0.014935
48189,"Hale County, Texas",0.013864
48191,"Hall County, Texas",0.01212
48193,"Hamilton County, Texas",0.015369
48195,"Hansford County, Texas",0.016389
48197,"Hardeman County, Texas",0.01183
48199,"Hardin County, Texas",0.011552
48201,"Harris County, Texas",0.017184
48203,"Harrison County, Texas",0.010163
48205,"Hartley County, Texas",0.012214
48207,"Haskell County, Texas",0.011174
48209,"Hays County, Texas",0.017286
48211,"Hemphill County, Texas",0.011643
48213,"Henderson County, Texas",0.009805
48215,"Hidalgo County, Texas",0.017637
48217,"Hill County, Texas",0.012336
48219,"Hockley County, Texas",0.0148
48221,"Hood County, Texas",0.011518
48223,"Hopkins County, Texas",0.010725
48225,"Houston County, Texas",0.009213
48227,"Howard County, Texas",0.010925
48229,"Hudspeth County, Texas",0.011794
48231,"Hunt County, Texas",0.012973
48233,"Hutchinson County, Texas",0.014824
48235,"Irion County, Texas",0.009541
48237,"Jack County, Texas",0.012963
48239,"Jackson County, Texas",0.010524
48241,"Jasper County, Texas",0.010357
48243,"Jeff Davis County, Texas",0.005474
48245,"Jefferson County, Texas",0.015746
48247,"Jim Hogg County, Texas",0.014132
48249,"Jim Wells County, Texas",0.01251
48251,"Johnson County, Texas",0.0128
48253,"Jones County, Texas",0.015372
48255,"Karnes County, Texas",0.009817
48257,"Kaufman County, Texas",0.017318
48259,"Kendall County, Texas",0.012025
48261,"Kenedy County, Texas",
48263,"Kent County, Texas",0.009073
48265,"Kerr County, Texas",0.010926
48267,"Kimble County, Texas",0.012553
48269,"King County, Texas",
48271,"Kinney County, Texas",0.014056
48273,"Kleberg County, Texas",0.016143
48275,"Knox County, Texas",0.018623
48277,"Lamar County, Texas",0.00951
48279,"Lamb County, Texas",0.011919
48281,"Lampasas County, Texas",0.012682
48283,"La Salle County, Texas",0.015614
48285,"Lavaca County, Texas",0.009565
48287,"Lee County, Texas",0.009693
48289,"Leon County, Texas",0.007548
48291,"Liberty County, Texas",0.012513
48293,"Limestone County, Texas",0.011872
48295,"Lipscomb County, Texas",0.013629
48297,"Live Oak County, Texas",0.008819
48299,"Llano County, Texas",0.008027
48301,"Loving County, Texas",
48303,"Lubbock County, Texas",0.015626
48305,"Lynn County, Texas",0.017339
48307,"McCulloch County, Texas",0.013745
48309,"McLennan County, Texas",0.015269
48311,"McMullen County, Texas",0.019917
48313,"Madison County, Texas",0.011549
48315,"Marion County, Texas",0.007873
48317,"Martin County, Texas",0.008841
48319,"Mason County, Texas",0.008154
48321,"Matagorda County, Texas",0.012546
48323,"Maverick County, Texas",0.013941
48325,"Medina County, Texas",0.013095
48327,"Menard County, Texas",0.016591
48329,"Midland County, Texas",0.012618
48331,"Milam County, Texas",0.010592
48333,"Mills County, Texas",0.008801
48335,"Mitchell County, Texas",0.019603
48337,"Montague County, Texas",0.009514
48339,"Montgomery County, Texas",0.016494
48341,"Moore County, Texas",0.015258
48343,"Morris County, Texas",0.011779
48345,"Motley County, Texas",0.010974
48347,"Nacogdoches County, Texas",0.009254
48349,"Navarro County, Texas",0.013252
48351,"Newton County, Texas",0.010301
48353,"Nolan County, Texas",0.015107
48355,"Nueces County, Texas",0.016785
48357,"Ochiltree County, Texas",0.014023
48359,"Oldham County, Texas",0.01297
48361,"Orange County, Texas",0.01246
48363,"Palo Pinto County, Texas",0.012833
48365,"Panola County, Texas",0.008993
48367,"Parker County, Texas",0.014488
48369,"Parmer County, Texas",0.015664
48371,"Pecos County, Texas",0.010336
48373,"Polk County, Texas",0.01037
48375,"Potter County, Texas",0.015033
48377,"Presidio County, Texas",0.015833
48379,"Rains County, Texas",0.010935
48381,"Randall County, Texas",0.015767
48383,"Reagan County, Texas",0.011148
48385,"Real County, Texas",
48387,"Red River County, Texas",0.009843
48389,"Reeves County, Texas",0.011812
48391,"Refugio County, Texas",0.014036
48393,"Roberts County, Texas",0.010045
48395,"Robertson County, Texas",0.009166
48397,"Rockwall County, Texas",0.016427
48399,"Runnels County, Texas",0.014638
48401,"Rusk County, Texas",0.010006
48403,"Sabine County, Texas",0.00997
48405,"San Augustine County, Texas",0.008156
48407,"San Jacinto County, Texas",0.011393
48409,"San Patricio County, Texas",0.015266
48411,"San Saba County, Texas",0.010062
48413,"Schleicher County, Texas",0.014295
48415,"Scurry County, Texas",0.015894
48417,"Shackelford County, Texas",0.012866
48419,"Shelby County, Texas",0.010233
