series_id,date,unemployment_rate
LAUCN551390000000003,2022-02,2.8
LAUCN720850000000003,2022-02,5.5
LAUCN560450000000003,2022-02,3.7
LAUCN720010000000003,2022-02,8.8
LAUCN720610000000003,2022-02,3.5
LAUCN721350000000003,2022-02,4.7
LAUCN560430000000003,2022-02,4.4
LAUCN721430000000003,2022-02,6.4
LAUCN551190000000003,2022-02,5.5
LAUCN551410000000003,2022-02,3.8
LAUCN720030000000003,2022-02,8.3
LAUCN551090000000003,2022-02,3.8
LAUCN720590000000003,2022-02,10.1
LAUCN090130000000003,2022-02,0.0
LAUCN720050000000003,2022-02,7.4
LAUCN720570000000003,2022-02,6.9
LAUCN721130000000003,2022-02,8.1
LAUCN720990000000003,2022-02,7.9
LAUCN720070000000003,2022-02,5.2
LAUCN560010000000003,2022-02,3.2
LAUCN721510000000003,2022-02,9.3
LAUCN720950000000003,2022-02,13.1
LAUCN720490000000003,2022-02,2.9
LAUCN551150000000003,2022-02,3.9
LAUCN560290000000003,2022-02,5.0
LAUCN720370000000003,2022-02,5.9
LAUCN090090000000003,2022-02,0.0
LAUCN720210000000003,2022-02,4.8
LAUCN720350000000003,2022-02,5.2
LAUCN560190000000003,2022-02,4.1
LAUCN720930000000003,2022-02,17.9
LAUCN720330000000003,2022-02,5.5
LAUCN721190000000003,2022-02,5.4
LAUCN720650000000003,2022-02,13.3
LAUCN720230000000003,2022-02,5.7
LAUCN560210000000003,2022-02,4.1
LAUCN551070000000003,2022-02,5.2
LAUCN560270000000003,2022-02,3.6
LAUCN720310000000003,2022-02,5.1
LAUCN721390000000003,2022-02,3.5
LAUCN560230000000003,2022-02,3.5
LAUCN721450000000003,2022-02,5.8
LAUCN721210000000003,2022-02,7.7
LAUCN721310000000003,2022-02,9.0
LAUCN720250000000003,2022-02,4.8
LAUCN720290000000003,2022-02,4.7
LAUCN090070000000003,2022-02,0.0
LAUCN720270000000003,2022-02,5.5
LAUCN560250000000003,2022-02,4.6
LAUCN721030000000003,2022-02,7.0
LAUCN551130000000003,2022-02,5.7
LAUCN720910000000003,2022-02,5.7
LAUCN560170000000003,2022-02,3.2
LAUCN720390000000003,2022-02,7.6
LAUCN721150000000003,2022-02,6.2
LAUCN560370000000003,2022-02,4.7
LAUCN720110000000003,2022-02,6.0
LAUCN721470000000003,2022-02,8.2
LAUCN560090000000003,2022-02,4.3
LAUCN720890000000003,2022-02,5.9
LAUCN551110000000003,2022-02,3.8
LAUCN721410000000003,2022-02,8.5
LAUCN720130000000003,2022-02,6.3
LAUCN721370000000003,2022-02,4.6
LAUCN090110000000003,2022-02,0.0
LAUCN551170000000003,2022-02,2.9
LAUCN720970000000003,2022-02,7.8
LAUCN090030000000003,2022-02,0.0
LAUCN560110000000003,2022-02,3.3
LAUCN720450000000003,2022-02,5.8
LAUCN720150000000003,2022-02,9.0
LAUCN720430000000003,2022-02,5.9
LAUCN560330000000003,2022-02,4.1
LAUCN721230000000003,2022-02,6.8
LAUCN720170000000003,2022-02,6.5
LAUCN560130000000003,2022-02,5.0
LAUCN721170000000003,2022-02,9.1
LAUCN560310000000003,2022-02,4.7
LAUCN720410000000003,2022-02,5.2
LAUCN560150000000003,2022-02,3.6
LAUCN090050000000003,2022-02,0.0
LAUCN720190000000003,2022-02,5.2
LAUCN560350000000003,2022-02,4.1
LAUCN720470000000003,2022-02,5.3
LAUCN560050000000003,2022-02,4.0
LAUCN551250000000003,2022-02,5.0
LAUCN551210000000003,2022-02,4.4
LAUCN720730000000003,2022-02,8.9
LAUCN551310000000003,2022-02,2.9
LAUCN551350000000003,2022-02,3.6
LAUCN551290000000003,2022-02,5.9
LAUCN720770000000003,2022-02,5.3
LAUCN720710000000003,2022-02,6.4
LAUCN551050000000003,2022-02,4.4
LAUCN721490000000003,2022-02,11.2
LAUCN721330000000003,2022-02,6.0
LAUCN090010000000003,2022-02,0.0
LAUCN720750000000003,2022-02,6.3
LAUCN551230000000003,2022-02,4.0
LAUCN720690000000003,2022-02,7.1
LAUCN551330000000003,2022-02,2.9
LAUCN551270000000003,2022-02,3.8
LAUCN720670000000003,2022-02,8.0
LAUCN720830000000003,2022-02,11.5
LAUCN721070000000003,2022-02,6.5
LAUCN721530000000003,2022-02,9.7
LAUCN720810000000003,2022-02,8.5
LAUCN150050000000003,2022-02,0.0
LAUCN090150000000003,2022-02,0.0
LAUCN720790000000003,2022-02,8.0
LAUCN721090000000003,2022-02,10.4
LAUCN560370000000003,2022-03,4.2
LAUCN560010000000003,2022-03,3.0
LAUCN720170000000003,2022-03,6.1
LAUCN560050000000003,2022-03,3.8
LAUCN721290000000003,2022-03,5.5
LAUCN720090000000003,2022-03,5.5
LAUCN090130000000003,2022-03,0.0
LAUCN551330000000003,2022-03,2.7
LAUCN720510000000003,2022-03,4.6
LAUCN090050000000003,2022-03,0.0
LAUCN720190000000003,2022-03,5.3
LAUCN560070000000003,2022-03,4.3
LAUCN551270000000003,2022-03,3.4
LAUCN721510000000003,2022-03,8.4
LAUCN551130000000003,2022-03,5.2
LAUCN560290000000003,2022-03,4.6
LAUCN720210000000003,2022-03,4.7
LAUCN720530000000003,2022-03,5.8
LAUCN551110000000003,2022-03,3.6
LAUCN721230000000003,2022-03,6.3
LAUCN560330000000003,2022-03,3.8
LAUCN720110000000003,2022-03,5.7
LAUCN720130000000003,2022-03,6.1
LAUCN720970000000003,2022-03,7.6
LAUCN720550000000003,2022-03,10.3
LAUCN560350000000003,2022-03,4.0
LAUCN721130000000003,2022-03,7.9
LAUCN720570000000003,2022-03,6.7
LAUCN721050000000003,2022-03,5.9
LAUCN720670000000003,2022-03,7.3
LAUCN720870000000003,2022-03,6.6
LAUCN090030000000003,2022-03,0.0
LAUCN720790000000003,2022-03,7.5
LAUCN720830000000003,2022-03,10.8
LAUCN720540000000003,2022-03,6.2
LAUCN720150000000003,2022-03,8.8
LAUCN721330000000003,2022-03,5.5
LAUCN721410000000003,2022-03,8.5
LAUCN150050000000003,2022-03,0.0
LAUCN560030000000003,2022-03,4.9
LAUCN560130000000003,2022-03,4.6
LAUCN720770000000003,2022-03,5.1
LAUCN560230000000003,2022-03,3.4
LAUCN720430000000003,2022-03,5.6
LAUCN721390000000003,2022-03,3.5
LAUCN720310000000003,2022-03,4.9
LAUCN560210000000003,2022-03,3.7
LAUCN721170000000003,2022-03,7.2
LAUCN551310000000003,2022-03,2.8
LAUCN551050000000003,2022-03,4.2
LAUCN721530000000003,2022-03,8.6
LAUCN721090000000003,2022-03,10.1
LAUCN720410000000003,2022-03,5.1
LAUCN721190000000003,2022-03,5.3
LAUCN720330000000003,2022-03,5.3
LAUCN720730000000003,2022-03,8.2
LAUCN560150000000003,2022-03,3.3
LAUCN720930000000003,2022-03,14.9
LAUCN720910000000003,2022-03,5.7
LAUCN720390000000003,2022-03,7.4
LAUCN560190000000003,2022-03,3.8
LAUCN720350000000003,2022-03,5.1
LAUCN560170000000003,2022-03,3.1
LAUCN551150000000003,2022-03,3.6
LAUCN090090000000003,2022-03,0.0
LAUCN551290000000003,2022-03,5.7
LAUCN721150000000003,2022-03,6.2
LAUCN721310000000003,2022-03,8.5
LAUCN720450000000003,2022-03,5.6
LAUCN720490000000003,2022-03,2.7
LAUCN720230000000003,2022-03,5.6
LAUCN721250000000003,2022-03,9.8
LAUCN560270000000003,2022-03,3.4
LAUCN721470000000003,2022-03,7.1
LAUCN721450000000003,2022-03,5.6
LAUCN721210000000003,2022-03,7.3
LAUCN560090000000003,2022-03,3.9
LAUCN720890000000003,2022-03,5.6
LAUCN720690000000003,2022-03,6.6
LAUCN720470000000003,2022-03,5.5
LAUCN720250000000003,2022-03,4.7
LAUCN721030000000003,2022-03,6.7
LAUCN720750000000003,2022-03,6.0
LAUCN721370000000003,2022-03,4.5
LAUCN090110000000003,2022-03,0.0
LAUCN560250000000003,2022-03,4.2
LAUCN551170000000003,2022-03,2.7
LAUCN720950000000003,2022-03,11.6
LAUCN720270000000003,2022-03,5.5
LAUCN090070000000003,2022-03,0.0
LAUCN560110000000003,2022-03,3.2
LAUCN720710000000003,2022-03,6.1
LAUCN720290000000003,2022-03,4.5
LAUCN551070000000003,2022-03,4.7
LAUCN560310000000003,2022-03,4.2
LAUCN720370000000003,2022-03,5.7
LAUCN560430000000003,2022-03,4.2
LAUCN551250000000003,2022-03,5.0
LAUCN090010000000003,2022-03,0.0
LAUCN721270000000003,2022-03,4.4
LAUCN721070000000003,2022-03,6.8
LAUCN560410000000003,2022-03,3.5
LAUCN551230000000003,2022-03,3.7
LAUCN551410000000003,2022-03,3.7
LAUCN551370000000003,2022-03,4.1
LAUCN551390000000003,2022-03,2.7
LAUCN720850000000003,2022-03,5.3
LAUCN720810000000003,2022-03,8.2
LAUCN720010000000003,2022-03,8.5
LAUCN560450000000003,2022-03,3.8
LAUCN720070000000003,2022-03,5.0
LAUCN720050000000003,2022-03,7.1
LAUCN551190000000003,2022-03,5.0
LAUCN721490000000003,2022-03,10.3
LAUCN720610000000003,2022-03,3.4
LAUCN551350000000003,2022-03,3.3
LAUCN551210000000003,2022-03,4.2
LAUCN721350000000003,2022-03,4.6
LAUCN721110000000003,2022-03,7.2
LAUCN720630000000003,2022-03,3.9
LAUCN721010000000003,2022-03,5.7
LAUCN720030000000003,2022-03,7.6
LAUCN720990000000003,2022-03,7.7
LAUCN720590000000003,2022-03,9.4
LAUCN721430000000003,2022-03,6.3
LAUCN560390000000003,2022-03,2.4
LAUCN720650000000003,2022-03,12.3
LAUCN551090000000003,2022-03,3.7
LAUCN090150000000003,2022-03,0.0
LAUCN560310000000003,2022-04,3.6
LAUCN721390000000003,2022-04,3.4
LAUCN720050000000003,2022-04,6.9
LAUCN551330000000003,2022-04,2.3
LAUCN090110000000003,2022-04,0.0
LAUCN720370000000003,2022-04,6.7
LAUCN551090000000003,2022-04,3.0
LAUCN720430000000003,2022-04,5.9
LAUCN720010000000003,2022-04,7.3
LAUCN560230000000003,2022-04,3.1
LAUCN551270000000003,2022-04,2.8
LAUCN720890000000003,2022-04,5.6
LAUCN720510000000003,2022-04,4.4
LAUCN720690000000003,2022-04,6.9
LAUCN551230000000003,2022-04,2.6
LAUCN090050000000003,2022-04,0.0
LAUCN721230000000003,2022-04,6.5
LAUCN721530000000003,2022-04,9.7
LAUCN721110000000003,2022-04,8.1
LAUCN721030000000003,2022-04,6.8
LAUCN720750000000003,2022-04,6.7
LAUCN560130000000003,2022-04,4.0
LAUCN720310000000003,2022-04,4.8
LAUCN720170000000003,2022-04,6.0
LAUCN721370000000003,2022-04,4.5
LAUCN720610000000003,2022-04,3.3
LAUCN720470000000003,2022-04,5.3
LAUCN560050000000003,2022-04,3.1
LAUCN090010000000003,2022-04,0.0
LAUCN721430000000003,2022-04,6.2
LAUCN720250000000003,2022-04,4.6
LAUCN721010000000003,2022-04,5.5
LAUCN551290000000003,2022-04,4.7
LAUCN720950000000003,2022-04,13.4
LAUCN560270000000003,2022-04,2.7
LAUCN560430000000003,2022-04,3.9
LAUCN720270000000003,2022-04,5.7
LAUCN720030000000003,2022-04,7.3
LAUCN721470000000003,2022-04,6.5
LAUCN721450000000003,2022-04,5.6
LAUCN720230000000003,2022-04,5.6
LAUCN090070000000003,2022-04,0.0
LAUCN560110000000003,2022-04,2.5
LAUCN720490000000003,2022-04,2.4
LAUCN721350000000003,2022-04,4.4
LAUCN720770000000003,2022-04,5.2
LAUCN721070000000003,2022-04,6.6
LAUCN721150000000003,2022-04,6.0
LAUCN720710000000003,2022-04,5.9
LAUCN551170000000003,2022-04,2.3
LAUCN720210000000003,2022-04,4.6
LAUCN560070000000003,2022-04,4.1
LAUCN721210000000003,2022-04,6.7
LAUCN551370000000003,2022-04,3.1
LAUCN721310000000003,2022-04,8.8
LAUCN721510000000003,2022-04,8.2
LAUCN560410000000003,2022-04,3.1
LAUCN720190000000003,2022-04,5.2
LAUCN551130000000003,2022-04,5.4
LAUCN560090000000003,2022-04,3.6
LAUCN720290000000003,2022-04,4.4
LAUCN560290000000003,2022-04,3.9
LAUCN720850000000003,2022-04,5.4
LAUCN560250000000003,2022-04,3.8
LAUCN551350000000003,2022-04,2.9
LAUCN551390000000003,2022-04,2.4
LAUCN720450000000003,2022-04,5.6
LAUCN720530000000003,2022-04,5.9
LAUCN560210000000003,2022-04,3.4
LAUCN720390000000003,2022-04,7.6
LAUCN720810000000003,2022-04,9.6
LAUCN551110000000003,2022-04,2.8
LAUCN720990000000003,2022-04,7.3
LAUCN560370000000003,2022-04,3.6
LAUCN551070000000003,2022-04,4.4
LAUCN551190000000003,2022-04,4.1
LAUCN551250000000003,2022-04,5.5
LAUCN721410000000003,2022-04,8.2
LAUCN721270000000003,2022-04,4.3
LAUCN560010000000003,2022-04,2.5
LAUCN720130000000003,2022-04,6.1
LAUCN551410000000003,2022-04,2.9
LAUCN721050000000003,2022-04,5.6
LAUCN721090000000003,2022-04,10.5
LAUCN560150000000003,2022-04,2.7
LAUCN720930000000003,2022-04,17.3
LAUCN721130000000003,2022-04,8.0
LAUCN720110000000003,2022-04,5.6
LAUCN560190000000003,2022-04,3.2
LAUCN721250000000003,2022-04,9.8
LAUCN090090000000003,2022-04,0.0
LAUCN090130000000003,2022-04,0.0
LAUCN090150000000003,2022-04,0.0
LAUCN551310000000003,2022-04,2.3
LAUCN551050000000003,2022-04,3.4
LAUCN720090000000003,2022-04,5.5
LAUCN551150000000003,2022-04,3.0
LAUCN720650000000003,2022-04,12.8
LAUCN721290000000003,2022-04,5.5
LAUCN560170000000003,2022-04,2.5
LAUCN560390000000003,2022-04,4.6
LAUCN720590000000003,2022-04,9.5
LAUCN090030000000003,2022-04,0.0
LAUCN720570000000003,2022-04,7.0
LAUCN720350000000003,2022-04,5.2
LAUCN720790000000003,2022-04,7.4
LAUCN720970000000003,2022-04,7.6
LAUCN720730000000003,2022-04,7.8
LAUCN720630000000003,2022-04,4.0
LAUCN720910000000003,2022-04,5.8
LAUCN720870000000003,2022-04,6.3
LAUCN721190000000003,2022-04,5.0
LAUCN560030000000003,2022-04,4.2
LAUCN560350000000003,2022-04,3.7
LAUCN150050000000003,2022-04,0.0
LAUCN720540000000003,2022-04,6.6
LAUCN720070000000003,2022-04,4.9
LAUCN721330000000003,2022-04,6.1
LAUCN720830000000003,2022-04,10.8
LAUCN721490000000003,2022-04,11.3
LAUCN720550000000003,2022-04,10.5
LAUCN720330000000003,2022-04,5.2
LAUCN721170000000003,2022-04,8.2
LAUCN560450000000003,2022-04,3.4
LAUCN560330000000003,2022-04,3.3
LAUCN720150000000003,2022-04,9.8
LAUCN551210000000003,2022-04,3.2
LAUCN720410000000003,2022-04,4.9
LAUCN720670000000003,2022-04,7.0
LAUCN720850000000003,2022-05,5.5
LAUCN560250000000003,2022-05,3.5
LAUCN551170000000003,2022-05,2.3
LAUCN720650000000003,2022-05,12.2
LAUCN720370000000003,2022-05,6.6
LAUCN720910000000003,2022-05,5.9
LAUCN720730000000003,2022-05,7.9
LAUCN560430000000003,2022-05,3.5
LAUCN560450000000003,2022-05,2.8
LAUCN560210000000003,2022-05,3.2
LAUCN551150000000003,2022-05,2.5
LAUCN551310000000003,2022-05,2.2
LAUCN090110000000003,2022-05,0.0
LAUCN720750000000003,2022-05,7.0
LAUCN720010000000003,2022-05,6.4
LAUCN551210000000003,2022-05,2.5
LAUCN721370000000003,2022-05,4.5
LAUCN090090000000003,2022-05,0.0
LAUCN721170000000003,2022-05,7.0
LAUCN560170000000003,2022-05,2.5
LAUCN560130000000003,2022-05,3.7
LAUCN551050000000003,2022-05,3.4
LAUCN720950000000003,2022-05,13.2
LAUCN551370000000003,2022-05,2.9
LAUCN721310000000003,2022-05,8.8
LAUCN560150000000003,2022-05,2.7
LAUCN720810000000003,2022-05,9.7
LAUCN721270000000003,2022-05,4.4
LAUCN721010000000003,2022-05,5.7
LAUCN551290000000003,2022-05,3.0
LAUCN720330000000003,2022-05,5.1
LAUCN721090000000003,2022-05,10.0
LAUCN720450000000003,2022-05,5.7
LAUCN721190000000003,2022-05,5.3
LAUCN721110000000003,2022-05,8.3
LAUCN720410000000003,2022-05,5.1
LAUCN720930000000003,2022-05,17.1
LAUCN551070000000003,2022-05,3.2
LAUCN720430000000003,2022-05,6.1
LAUCN720290000000003,2022-05,4.3
LAUCN720710000000003,2022-05,5.9
LAUCN090070000000003,2022-05,0.0
LAUCN560230000000003,2022-05,3.0
LAUCN560110000000003,2022-05,2.3
LAUCN090010000000003,2022-05,0.0
LAUCN720390000000003,2022-05,7.4
LAUCN721390000000003,2022-05,3.5
LAUCN720310000000003,2022-05,4.8
LAUCN560190000000003,2022-05,2.7
LAUCN720270000000003,2022-05,5.7
LAUCN720350000000003,2022-05,5.3
LAUCN551350000000003,2022-05,2.4
LAUCN560270000000003,2022-05,2.5
LAUCN720610000000003,2022-05,3.3
LAUCN720170000000003,2022-05,6.0
LAUCN560050000000003,2022-05,3.0
LAUCN560010000000003,2022-05,2.7
LAUCN560310000000003,2022-05,3.4
LAUCN551190000000003,2022-05,2.7
LAUCN560370000000003,2022-05,3.4
LAUCN720190000000003,2022-05,5.3
LAUCN551110000000003,2022-05,2.5
LAUCN720050000000003,2022-05,6.9
LAUCN720510000000003,2022-05,4.5
LAUCN551130000000003,2022-05,3.3
LAUCN551270000000003,2022-05,2.5
LAUCN090050000000003,2022-05,0.0
LAUCN560070000000003,2022-05,3.5
LAUCN560410000000003,2022-05,3.0
LAUCN721510000000003,2022-05,8.2
LAUCN720790000000003,2022-05,8.0
LAUCN720130000000003,2022-05,6.2
LAUCN721050000000003,2022-05,5.7
LAUCN551410000000003,2022-05,2.6
LAUCN720530000000003,2022-05,6.1
LAUCN721410000000003,2022-05,8.2
LAUCN721330000000003,2022-05,6.3
LAUCN560030000000003,2022-05,3.6
LAUCN720150000000003,2022-05,9.7
LAUCN720970000000003,2022-05,7.5
LAUCN720870000000003,2022-05,6.4
LAUCN721490000000003,2022-05,11.1
LAUCN720540000000003,2022-05,6.8
LAUCN721130000000003,2022-05,8.1
LAUCN720070000000003,2022-05,4.8
LAUCN551250000000003,2022-05,3.2
LAUCN720670000000003,2022-05,7.2
LAUCN150050000000003,2022-05,0.0
LAUCN551090000000003,2022-05,2.4
LAUCN560330000000003,2022-05,3.0
LAUCN720830000000003,2022-05,10.1
LAUCN721230000000003,2022-05,7.0
LAUCN720630000000003,2022-05,4.2
LAUCN720550000000003,2022-05,10.5
LAUCN721530000000003,2022-05,9.6
LAUCN551330000000003,2022-05,2.3
LAUCN560290000000003,2022-05,3.3
LAUCN721290000000003,2022-05,5.7
LAUCN551390000000003,2022-05,2.3
LAUCN720890000000003,2022-05,5.8
LAUCN720090000000003,2022-05,5.8
LAUCN721450000000003,2022-05,5.8
LAUCN721470000000003,2022-05,6.3
LAUCN720030000000003,2022-05,6.9
LAUCN721030000000003,2022-05,6.7
LAUCN551230000000003,2022-05,2.4
LAUCN090150000000003,2022-05,0.0
LAUCN720990000000003,2022-05,7.1
LAUCN721210000000003,2022-05,6.7
LAUCN720690000000003,2022-05,7.1
LAUCN090130000000003,2022-05,0.0
LAUCN721250000000003,2022-05,9.9
LAUCN721430000000003,2022-05,6.4
LAUCN720470000000003,2022-05,5.8
LAUCN720250000000003,2022-05,4.7
LAUCN560090000000003,2022-05,3.2
LAUCN720590000000003,2022-05,9.3
LAUCN560390000000003,2022-05,3.8
LAUCN560350000000003,2022-05,3.0
LAUCN720110000000003,2022-05,5.7
LAUCN720230000000003,2022-05,5.6
LAUCN721350000000003,2022-05,4.4
LAUCN090030000000003,2022-05,0.0
LAUCN720490000000003,2022-05,2.1
LAUCN720570000000003,2022-05,7.3
LAUCN721070000000003,2022-05,6.1
LAUCN720770000000003,2022-05,5.3
LAUCN720210000000003,2022-05,4.7
LAUCN721150000000003,2022-05,6.3
LAUCN551110000000003,2022-06,3.0
LAUCN720790000000003,2022-06,7.6
LAUCN090090000000003,2022-06,0.0
LAUCN720110000000003,2022-06,5.7
LAUCN721190000000003,2022-06,5.1
LAUCN551250000000003,2022-06,3.6
LAUCN720730000000003,2022-06,7.6
LAUCN720370000000003,2022-06,5.9
LAUCN560190000000003,2022-06,3.0
LAUCN551090000000003,2022-06,3.0
LAUCN721250000000003,2022-06,9.6
LAUCN720090000000003,2022-06,6.4
LAUCN720930000000003,2022-06,15.2
LAUCN721330000000003,2022-06,5.8
LAUCN090030000000003,2022-06,0.0
LAUCN560390000000003,2022-06,2.3
LAUCN560370000000003,2022-06,3.8
LAUCN720130000000003,2022-06,6.1
LAUCN721270000000003,2022-06,4.4
LAUCN720350000000003,2022-06,5.6
LAUCN721430000000003,2022-06,6.1
LAUCN560350000000003,2022-06,3.2
LAUCN720210000000003,2022-06,4.8
LAUCN720290000000003,2022-06,4.6
LAUCN090070000000003,2022-06,0.0
LAUCN720770000000003,2022-06,5.2
LAUCN721010000000003,2022-06,6.0
LAUCN720230000000003,2022-06,5.8
LAUCN721310000000003,2022-06,8.0
LAUCN720950000000003,2022-06,11.7
LAUCN721070000000003,2022-06,6.2
LAUCN560290000000003,2022-06,3.4
LAUCN721530000000003,2022-06,8.5
LAUCN720270000000003,2022-06,5.7
LAUCN721450000000003,2022-06,5.8
LAUCN721030000000003,2022-06,6.4
LAUCN560250000000003,2022-06,3.6
LAUCN720030000000003,2022-06,6.7
LAUCN720750000000003,2022-06,6.8
LAUCN721210000000003,2022-06,7.7
LAUCN720250000000003,2022-06,4.8
LAUCN560430000000003,2022-06,3.6
LAUCN560270000000003,2022-06,3.2
LAUCN551290000000003,2022-06,3.5
LAUCN150050000000003,2022-06,0.0
LAUCN560410000000003,2022-06,3.5
LAUCN721410000000003,2022-06,8.5
LAUCN720150000000003,2022-06,9.5
LAUCN551050000000003,2022-06,3.8
LAUCN720070000000003,2022-06,4.9
LAUCN560210000000003,2022-06,3.5
LAUCN720970000000003,2022-06,7.6
LAUCN560450000000003,2022-06,3.0
LAUCN720010000000003,2022-06,6.8
LAUCN560330000000003,2022-06,3.4
LAUCN721230000000003,2022-06,7.2
LAUCN551150000000003,2022-06,3.1
LAUCN720170000000003,2022-06,6.3
LAUCN551270000000003,2022-06,3.2
LAUCN720310000000003,2022-06,4.8
LAUCN721390000000003,2022-06,3.6
LAUCN560310000000003,2022-06,3.8
LAUCN720190000000003,2022-06,5.7
LAUCN560230000000003,2022-06,3.7
LAUCN551130000000003,2022-06,3.5
LAUCN720050000000003,2022-06,7.8
LAUCN090050000000003,2022-06,0.0
LAUCN720810000000003,2022-06,8.6
LAUCN720990000000003,2022-06,7.6
LAUCN720330000000003,2022-06,5.1
LAUCN720590000000003,2022-06,8.2
LAUCN551390000000003,2022-06,3.0
LAUCN720890000000003,2022-06,6.2
LAUCN720910000000003,2022-06,6.1
LAUCN720510000000003,2022-06,4.6
LAUCN721350000000003,2022-06,4.5
LAUCN720410000000003,2022-06,5.3
LAUCN720530000000003,2022-06,6.2
LAUCN721470000000003,2022-06,5.3
LAUCN560010000000003,2022-06,3.5
LAUCN720630000000003,2022-06,4.5
LAUCN560150000000003,2022-06,3.3
LAUCN721050000000003,2022-06,5.8
LAUCN720830000000003,2022-06,10.0
LAUCN551070000000003,2022-06,3.6
LAUCN721090000000003,2022-06,8.6
LAUCN721510000000003,2022-06,7.5
LAUCN090110000000003,2022-06,0.0
LAUCN720570000000003,2022-06,8.0
LAUCN721170000000003,2022-06,5.8
LAUCN090130000000003,2022-06,0.0
LAUCN720870000000003,2022-06,6.0
LAUCN090150000000003,2022-06,0.0
LAUCN721290000000003,2022-06,6.2
LAUCN720450000000003,2022-06,5.9
LAUCN551190000000003,2022-06,3.0
LAUCN551410000000003,2022-06,3.4
LAUCN720490000000003,2022-06,2.0
LAUCN551170000000003,2022-06,2.9
LAUCN720710000000003,2022-06,6.6
LAUCN560110000000003,2022-06,2.7
LAUCN560130000000003,2022-06,4.2
LAUCN720610000000003,2022-06,3.4
LAUCN551230000000003,2022-06,3.1
LAUCN721490000000003,2022-06,9.5
LAUCN721130000000003,2022-06,7.9
LAUCN720390000000003,2022-06,7.9
LAUCN721150000000003,2022-06,6.6
LAUCN720690000000003,2022-06,6.8
LAUCN551210000000003,2022-06,3.1
LAUCN720650000000003,2022-06,9.9
LAUCN720540000000003,2022-06,6.6
LAUCN560030000000003,2022-06,4.0
LAUCN551310000000003,2022-06,2.8
LAUCN560170000000003,2022-06,2.8
LAUCN560090000000003,2022-06,3.4
LAUCN090010000000003,2022-06,0.0
LAUCN721370000000003,2022-06,4.3
LAUCN551330000000003,2022-06,2.9
LAUCN721110000000003,2022-06,7.6
LAUCN560070000000003,2022-06,3.7
LAUCN551370000000003,2022-06,3.4
LAUCN560050000000003,2022-06,3.3
LAUCN720470000000003,2022-06,5.8
LAUCN720430000000003,2022-06,6.0
LAUCN720850000000003,2022-06,6.1
LAUCN720670000000003,2022-06,6.5
LAUCN720550000000003,2022-06,9.2
LAUCN551350000000003,2022-06,3.1
LAUCN721470000000003,2022-07,4.8
LAUCN560110000000003,2022-07,2.3
LAUCN720550000000003,2022-07,9.2
LAUCN721530000000003,2022-07,8.0
LAUCN560050000000003,2022-07,3.1
LAUCN560090000000003,2022-07,3.2
LAUCN090070000000003,2022-07,0.0
LAUCN720250000000003,2022-07,4.9
LAUCN090150000000003,2022-07,0.0
LAUCN551110000000003,2022-07,2.7
LAUCN721030000000003,2022-07,6.3
LAUCN720150000000003,2022-07,9.4
LAUCN150050000000003,2022-07,0.0
LAUCN551170000000003,2022-07,2.5
LAUCN720450000000003,2022-07,6.5
LAUCN720990000000003,2022-07,7.7
LAUCN721290000000003,2022-07,6.2
LAUCN720750000000003,2022-07,6.8
LAUCN720540000000003,2022-07,7.2
LAUCN721330000000003,2022-07,5.9
LAUCN721050000000003,2022-07,6.1
LAUCN720870000000003,2022-07,5.9
LAUCN090010000000003,2022-07,0.0
LAUCN720530000000003,2022-07,6.2
LAUCN551290000000003,2022-07,3.6
LAUCN090030000000003,2022-07,0.0
LAUCN720130000000003,2022-07,6.0
LAUCN720090000000003,2022-07,6.6
LAUCN560010000000003,2022-07,3.0
LAUCN560350000000003,2022-07,2.8
LAUCN560270000000003,2022-07,3.1
LAUCN720270000000003,2022-07,5.9
LAUCN720790000000003,2022-07,7.6
LAUCN720470000000003,2022-07,6.1
LAUCN720830000000003,2022-07,11.9
LAUCN721450000000003,2022-07,5.8
LAUCN560250000000003,2022-07,3.4
LAUCN720710000000003,2022-07,6.6
LAUCN560370000000003,2022-07,3.6
LAUCN560030000000003,2022-07,3.7
LAUCN721210000000003,2022-07,7.4
LAUCN720890000000003,2022-07,6.1
LAUCN720570000000003,2022-07,8.8
LAUCN560330000000003,2022-07,3.1
LAUCN721410000000003,2022-07,8.6
LAUCN720950000000003,2022-07,9.2
LAUCN720670000000003,2022-07,6.9
LAUCN721130000000003,2022-07,7.8
LAUCN721230000000003,2022-07,7.0
LAUCN720110000000003,2022-07,5.9
LAUCN720690000000003,2022-07,6.3
LAUCN721310000000003,2022-07,8.3
LAUCN720170000000003,2022-07,6.0
LAUCN721370000000003,2022-07,4.0
LAUCN720290000000003,2022-07,4.3
LAUCN721190000000003,2022-07,5.0
LAUCN720210000000003,2022-07,4.5
LAUCN090050000000003,2022-07,0.0
LAUCN720390000000003,2022-07,8.2
LAUCN720730000000003,2022-07,7.9
LAUCN721090000000003,2022-07,8.2
LAUCN720930000000003,2022-07,13.2
LAUCN551070000000003,2022-07,3.3
LAUCN721430000000003,2022-07,5.9
LAUCN560150000000003,2022-07,2.8
LAUCN720630000000003,2022-07,4.7
LAUCN551210000000003,2022-07,2.9
LAUCN720330000000003,2022-07,4.6
LAUCN721150000000003,2022-07,7.0
LAUCN720030000000003,2022-07,6.7
LAUCN721350000000003,2022-07,4.2
LAUCN551230000000003,2022-07,2.7
